radio;mnc;lon;lat;created
2G;Claro;-78.806727;-0.403368;1376097913
2G;Claro;-78.835635;-0.366357;1376098612
2G;Claro;-78.858204;-0.345665;1376098830
2G;Claro;-78.903052;-0.328705;1376099156
2G;Claro;-78.975176;-0.318155;1376099594
3G;Claro;-79.009002;-0.317539;1376100453
3G;Claro;-79.028091430664;-0.31242370605469;1376081783
2G;Claro;-79.03261;-0.301402;1376101014
2G;Claro;-79.057911;-0.292176;1376101188
2G;Claro;-79.093939;-0.271023;1376101449
2G;Claro;-79.121504;-0.262711;1376101649
3G;Claro;-79.12566;-0.25923;1376101809
3G;Claro;-79.136581420898;-0.26298522949219;1376082645
3G;Claro;-79.170509;-0.262681;1376102030
3G;Claro;-79.173825;-0.293692;1376102030
3G;Claro;-79.911109;-2.204122;1376242869
4G;Claro;-79.911855;-2.197942;1376243445
2G;Claro;-79.908755;-2.206192;1376243502
2G;Claro;-79.908331;-2.20603;1376227382
3G;Claro;-79.920123;-2.123108;1376315589
3G;Claro;-79.923558;-2.123835;1376315620
2G;Claro;-79.922003;-2.123828;1376316580
2G;Claro;-79.923477172852;-2.1237945556641;1376317843
2G;Claro;-79.923379;-2.123304;1376337680
2G;Claro;-79.337027;-2.495826;1379039534
2G;Claro;-79.420307;-2.71752;1379040443
2G;Claro;-80.752945;-0.967026;1379480147
3G;Claro;-79.896011352539;-2.1265411376953;1379624473
3G;Claro;-79.896268;-2.149525;1379650924
3G;Claro;-78.48014831543;-0.17372131347656;1380063160
3G;Claro;-79.276506;-1.431322;1380302894
3G;Claro;-79.280551;-1.431221;1380331565
3G;Claro;-79.265772;-1.432827;1380331565
3G;Claro;-79.276713;-1.436945;1380395448
2G;Claro;-79.022408;-1.540726;1380485458
3G;Claro;-79.00987;-1.556391;1380485467
3G;Claro;-79.0069;-1.570524;1380485469
3G;Claro;-79.000171;-1.580822;1380485469
3G;Claro;-79.002357;-1.586552;1380485469
3G;Claro;-79.000314;-1.589361;1380485469
3G;Claro;-78.998333;-1.599619;1380485469
3G;Claro;-78.997511;-1.589878;1380485469
3G;Claro;-79.001902;-1.605751;1380485471
3G;Claro;-79.004228;-1.623544;1380485471
2G;Claro;-79.013265;-1.664807;1380485471
2G;Claro;-78.997915;-1.677755;1380485471
3G;Claro;-79.005074;-1.677906;1380485471
3G;Claro;-79.027353;-1.700245;1380485471
3G;Claro;-79.595849;-2.127081;1380640927
3G;Claro;-79.59518;-2.127914;1380622264
3G;Claro;-79.594498;-2.127914;1380620251
2G;Claro;-79.597585;-2.126752;1380660502
3G;Claro;-79.595260620117;-2.1279144287109;1380622255
3G;Claro;-79.597641;-2.131485;1380613938
2G;Claro;-79.633178;-2.100911;1380660502
2G;Claro;-79.594099;-2.129182;1380660502
2G;Claro;-79.595588;-2.129942;1380660502
2G;Claro;-79.593766;-2.12852;1380660502
3G;Claro;-79.594402;-2.127914;1380621320
3G;Claro;-79.595260620117;-2.1279144287109;1380620787
2G;Claro;-79.594016;-2.127735;1380660503
3G;Claro;-79.595261;-2.128601;1380624753
3G;Claro;-79.595413;-2.120285;1380627544
2G;Claro;-79.613571;-2.11441;1380660503
2G;Claro;-79.618492;-2.110176;1380660503
2G;Claro;-79.639952;-2.107349;1380660503
2G;Claro;-79.641952514648;-2.0633697509766;1380627968
2G;Claro;-79.6343;-2.045628;1380660503
2G;Claro;-79.631817;-2.034092;1380660503
3G;Claro;-79.608821;-1.991272;1380628615
3G;Claro;-79.596634;-1.969986;1380628588
3G;Claro;-79.592514038086;-1.9603729248047;1380628612
2G;Claro;-79.518003;-1.885185;1380660503
2G;Claro;-79.555239;-1.889256;1380660503
2G;Claro;-79.553928;-1.869783;1380660503
2G;Claro;-79.54719543457;-1.8422698974609;1380629484
2G;Claro;-79.54317;-1.8169;1380660503
3G;Claro;-79.543272;-1.811665;1380660503
2G;Claro;-79.541702270508;-1.8051910400391;1380629832
2G;Claro;-79.568884;-1.796661;1380660503
3G;Claro;-79.532852;-1.803818;1380660503
3G;Claro;-79.532547;-1.79924;1380630386
2G;Claro;-79.532438;-1.801941;1380660503
2G;Claro;-79.533462524414;-1.7996978759766;1380630702
3G;Claro;-79.530715942383;-1.7996978759766;1380630741
3G;Claro;-79.518356323242;-1.8024444580078;1380631027
3G;Claro;-79.49604;-1.804504;1380631279
3G;Claro;-79.492264;-1.806564;1380631311
3G;Claro;-79.326644;-1.809724;1380632252
2G;Claro;-79.438705444336;-1.8354034423828;1380631589
2G;Claro;-79.399109;-1.841584;1380660503
2G;Claro;-79.337671;-1.91937;1380660503
3G;Claro;-79.285812;-1.782761;1380632528
2G;Claro;-79.231867;-1.774662;1380660503
2G;Claro;-79.181328;-1.77166;1380660503
2G;Claro;-79.169312;-1.8013;1380660503
2G;Claro;-79.167343;-1.795578;1380640935
2G;Claro;-79.554542;-1.569918;1380660503
2G;Claro;-79.160614;-1.796265;1380640936
2G;Claro;-79.158554077148;-1.7955780029297;1380635167
2G;Claro;-79.157867;-1.798325;1380640936
2G;Claro;-79.445924;-1.745132;1380660503
2G;Claro;-79.165421;-1.817551;1380635399
2G;Claro;-79.455979;-1.579564;1380660503
2G;Claro;-79.102549;-1.809599;1380660503
2G;Claro;-79.140015;-1.825104;1380636029
2G;Claro;-79.133286;-1.82222;1380641004
2G;Claro;-79.142074584961;-1.8257904052734;1380635987
2G;Claro;-79.137955;-1.825104;1380641003
2G;Claro;-79.131088;-1.822357;1380636096
2G;Claro;-79.076311;-1.822281;1380660503
2G;Claro;-79.065901;-1.80602;1380660503
2G;Claro;-79.060593;-1.783402;1380660503
2G;Claro;-79.026025;-1.685694;1380660503
3G;Claro;-79.030122;-1.692992;1380660503
3G;Claro;-79.043642;-1.70959;1380660503
3G;Claro;-79.051101;-1.70758;1380660503
2G;Claro;-79.001178;-1.605926;1380660503
2G;Claro;-79.003372;-1.627121;1380660503
3G;Claro;-79.006118774414;-1.6774749755859;1380660503
3G;Claro;-79.001312;-1.676331;1380660503
2G;Claro;-79.535241;-1.679497;1380660737
3G;Claro;-79.061050415039;-1.7324066162109;1380641054
2G;Claro;-79.04267;-1.703279;1380660871
3G;Claro;-79.000168;-1.596909;1380660995
3G;Claro;-79.889965;-2.155647;1380670566
3G;Claro;-79.892426;-2.156296;1380670572
3G;Claro;-79.893461;-2.156999;1380670572
3G;Claro;-79.89391;-2.152744;1380670572
3G;Claro;-79.897956;-2.151692;1380670572
3G;Claro;-79.895279;-2.153641;1380670572
3G;Claro;-79.896483;-2.156196;1380670572
3G;Claro;-79.89828;-2.158784;1380670572
3G;Claro;-79.898124;-2.157651;1380670572
3G;Claro;-79.897385;-2.158813;1380638606
3G;Claro;-79.896577;-2.159742;1380670572
3G;Claro;-79.896502;-2.159892;1380670572
3G;Claro;-79.896208;-2.161266;1380670572
3G;Claro;-79.895782;-2.160873;1380638615
3G;Claro;-79.892088;-2.151309;1380670572
3G;Claro;-79.848337;-2.074356;1380717227
3G;Claro;-79.843585;-2.07372;1380717227
3G;Claro;-79.841851;-2.07214;1380717227
3G;Claro;-79.851214;-2.074735;1380717228
3G;Claro;-79.870367;-2.071459;1380724946
3G;Claro;-79.870232;-2.051549;1380724946
3G;Claro;-79.870817;-2.051575;1380724946
2G;Claro;-79.871125;-2.050039;1380724946
2G;Claro;-79.875412;-2.05574;1380724946
3G;Claro;-79.880183;-2.053537;1380724946
3G;Claro;-79.891322;-2.051585;1380724946
3G;Claro;-79.898855;-2.050674;1380724946
3G;Claro;-79.907299;-2.048833;1380724946
3G;Claro;-79.916854;-2.05541;1380724946
2G;Claro;-79.920923;-2.064374;1380724946
3G;Claro;-79.92294;-2.065654;1380724946
2G;Claro;-79.921576;-2.074039;1380724946
2G;Claro;-79.921005;-2.073601;1380724946
3G;Claro;-79.920256;-2.075005;1380724946
3G;Claro;-79.91237;-2.068453;1380724946
3G;Claro;-79.908621;-2.066033;1380724946
3G;Claro;-79.908172;-2.065408;1380724946
2G;Claro;-79.89948;-2.059451;1380724946
3G;Claro;-79.89666;-2.081757;1380724946
3G;Claro;-79.895305;-2.089894;1380724946
2G;Claro;-79.891747;-2.102497;1380724946
3G;Claro;-79.882278;-2.122421;1380724946
3G;Claro;-79.883181;-2.125737;1380724946
3G;Claro;-79.882173;-2.135732;1380724946
2G;Claro;-79.88318;-2.141819;1380724946
2G;Claro;-79.885389;-2.143245;1380724946
3G;Claro;-79.881384;-2.139252;1380724946
3G;Claro;-79.885432;-2.143672;1380724946
3G;Claro;-79.889167;-2.154065;1380725090
3G;Claro;-78.624516;-1.266287;1380740271
3G;Claro;-78.627215;-1.279218;1380740542
3G;Claro;-78.633587;-1.254702;1380740542
3G;Claro;-78.624586;-1.243703;1380740542
3G;Claro;-78.616928;-1.245621;1380740542
3G;Claro;-78.622971;-1.239258;1380740542
3G;Claro;-78.628654;-1.240209;1380740542
3G;Claro;-78.628463745117;-1.2407684326172;1380709306
3G;Claro;-78.628693;-1.244158;1380740542
3G;Claro;-78.632552;-1.242151;1380740542
3G;Claro;-78.623123;-1.238327;1380740542
2G;Claro;-78.626816;-1.242856;1380740542
3G;Claro;-78.620867;-1.237685;1380740542
3G;Claro;-78.619379;-1.239923;1380740542
3G;Claro;-78.619916;-1.24713;1380740542
3G;Claro;-78.626275;-1.243537;1380740542
3G;Claro;-78.62767;-1.252872;1380740542
3G;Claro;-78.630206;-1.271158;1380756009
3G;Claro;-78.632346;-1.266124;1380756009
3G;Claro;-78.638972;-1.281931;1380756009
3G;Claro;-78.630223;-1.2773;1380756009
3G;Claro;-78.626256;-1.269888;1380756009
3G;Claro;-78.681995;-1.295751;1380756009
3G;Claro;-78.65581;-1.264524;1380756009
3G;Claro;-78.65532;-1.281385;1380756009
2G;Claro;-78.664697;-1.290232;1380756009
2G;Claro;-78.729438;-1.303791;1380756009
2G;Claro;-78.692066;-1.31022;1380756009
2G;Claro;-78.724594116211;-1.3011932373047;1380723916
2G;Claro;-78.778589;-1.327576;1380756009
2G;Claro;-78.884888;-1.427935;1380756009
2G;Claro;-78.935394;-1.457748;1380727609
3G;Claro;-78.995132446289;-1.5236663818359;1380729209
2G;Claro;-78.999569;-1.594594;1380756009
2G;Claro;-79.001766;-1.596453;1380756009
2G;Claro;-78.999272;-1.59358;1380756009
2G;Claro;-78.997447;-1.583653;1380756009
2G;Claro;-79.003757;-1.618964;1380756009
2G;Claro;-79.005661;-1.634445;1380756009
2G;Claro;-78.998566;-1.677475;1380756009
2G;Claro;-79.873508;-2.150603;1380811196
2G;Claro;-79.853439331055;-2.0757293701172;1380766523
3G;Claro;-79.874149;-2.075867;1380811202
3G;Claro;-79.874871;-2.091457;1380811202
3G;Claro;-79.893023;-2.050753;1380811202
3G;Claro;-79.905679;-2.048676;1380811202
3G;Claro;-79.907769;-2.049637;1380811202
3G;Claro;-79.919914;-2.074393;1380811202
3G;Claro;-79.925308;-2.06802;1380811202
3G;Claro;-79.918301;-2.073511;1380811202
3G;Claro;-79.897479;-2.073788;1380811202
3G;Claro;-79.900524;-2.095936;1380811202
3G;Claro;-79.898071;-2.092896;1380811202
3G;Claro;-79.899826;-2.107163;1380811202
3G;Claro;-79.882947;-2.15149;1380811202
3G;Claro;-79.864896;-2.150044;1380811202
3G;Claro;-79.882278;-2.131612;1380811202
3G;Claro;-79.88178;-2.152055;1380811202
3G;Claro;-79.885955;-2.144217;1380811202
3G;Claro;-79.887666;-2.148584;1380811202
2G;Claro;-79.006286;-1.63082;1380826855
2G;Claro;-78.999252319336;-1.5978240966797;1380798893
3G;Claro;-79.000646;-1.616451;1380826855
2G;Claro;-79.878908;-2.055754;1380898828
2G;Claro;-79.884599;-2.053378;1380898828
2G;Claro;-79.923424;-2.060729;1380898828
3G;Claro;-79.92341;-2.072127;1380898833
2G;Claro;-79.893853;-2.094563;1380898833
2G;Claro;-79.894638;-2.097284;1380898833
2G;Claro;-79.887772;-2.105942;1380898833
2G;Claro;-79.888046;-2.114182;1380898833
2G;Claro;-79.883901;-2.117677;1380898833
3G;Claro;-79.003163;-1.5914;1380913282
2G;Claro;-79.001108;-1.592342;1380913287
2G;Claro;-79.026032;-1.542206;1380821583
2G;Claro;-79.009966;-1.604492;1380913287
2G;Claro;-79.236145;-1.425819;1380913287
3G;Claro;-79.240951538086;-1.4275360107422;1380893048
2G;Claro;-79.853229;-2.170639;1380937755
2G;Claro;-79.893199;-2.160023;1380937755
3G;Claro;-79.900493;-2.151369;1380937755
3G;Claro;-79.901505;-2.150162;1380937755
3G;Claro;-79.902533;-2.149628;1380937755
2G;Claro;-79.903793;-2.148331;1380937755
3G;Claro;-79.885386;-2.140099;1380937755
3G;Claro;-79.909515;-2.147369;1380937755
3G;Claro;-79.912589;-2.147337;1380937755
3G;Claro;-79.915009;-2.145538;1380937755
3G;Claro;-79.915924;-2.144806;1380937755
3G;Claro;-79.923203;-2.14183;1380937755
3G;Claro;-79.923477172852;-2.1416473388672;1380906569
3G;Claro;-79.927491;-2.14038;1380937755
3G;Claro;-79.930172;-2.141132;1380937755
2G;Claro;-79.929228;-2.140789;1380937755
2G;Claro;-79.935219;-2.141785;1380937755
2G;Claro;-79.988357;-2.171866;1380937755
2G;Claro;-79.942245;-2.139359;1380937755
3G;Claro;-79.943939;-2.139175;1380937755
3G;Claro;-79.945999;-2.14238;1380906946
2G;Claro;-79.945724;-2.143845;1380937755
3G;Claro;-79.942818;-2.1702;1380937755
3G;Claro;-79.948044;-2.162857;1380937755
3G;Claro;-79.949569702148;-2.1595001220703;1380907018
3G;Claro;-79.948196;-2.164307;1380907054
3G;Claro;-79.948196411133;-2.1636199951172;1380907044
3G;Claro;-79.947281;-2.16774;1380937755
3G;Claro;-79.947372;-2.166367;1380907083
3G;Claro;-79.94545;-2.172203;1380937755
3G;Claro;-79.943586;-2.175783;1380937755
3G;Claro;-79.956534;-2.180786;1380937755
3G;Claro;-79.959619;-2.194145;1380937755
3G;Claro;-79.957511;-2.187026;1380937755
3G;Claro;-79.963548;-2.188535;1380937755
3G;Claro;-79.971183;-2.183564;1380937755
3G;Claro;-79.948628;-2.13121;1380940150
3G;Claro;-79.954119;-2.114439;1380940150
3G;Claro;-79.947853;-2.110748;1380940150
3G;Claro;-79.944592;-2.107658;1380940150
3G;Claro;-79.94751;-2.094269;1380940150
2G;Claro;-79.945806;-2.087377;1380940150
2G;Claro;-79.939194;-2.079163;1380940150
2G;Claro;-79.922104;-2.077103;1380940150
3G;Claro;-79.906234;-2.049677;1380940150
2G;Claro;-79.87793;-2.063141;1381203131
3G;Claro;-79.871864;-2.077446;1381203131
3G;Claro;-79.87346;-2.082813;1381203131
2G;Claro;-79.863567;-2.074356;1381203138
3G;Claro;-79.881873;-2.200356;1381203138
3G;Claro;-79.883432;-2.20274;1381203138
2G;Claro;-79.878769;-2.198563;1381203138
2G;Claro;-79.882082;-2.198639;1381203138
2G;Claro;-79.882965;-2.201385;1381083629
3G;Claro;-79.885615;-2.209224;1381203146
2G;Claro;-79.886014;-2.204846;1381203146
3G;Claro;-79.882955;-2.193884;1381203146
3G;Claro;-79.88131;-2.192256;1381203146
3G;Claro;-79.880367;-2.19552;1381203146
3G;Claro;-79.890789;-2.133544;1381203146
3G;Claro;-79.883237;-2.190766;1381203146
3G;Claro;-79.882278442383;-2.1952056884766;1381203146
3G;Claro;-79.873612;-2.085131;1381203152
3G;Claro;-79.874039;-2.094193;1381203152
3G;Claro;-79.874033;-2.097075;1381203152
3G;Claro;-79.873924;-2.10125;1381203152
3G;Claro;-79.875;-2.09727;1381203152
3G;Claro;-79.871408;-2.117394;1381203152
3G;Claro;-79.868889;-2.107382;1381203152
3G;Claro;-79.865227;-2.122612;1381203152
3G;Claro;-79.863836;-2.126113;1381203152
3G;Claro;-79.865549;-2.122515;1381203152
3G;Claro;-79.865472;-2.131914;1381203152
3G;Claro;-79.863641;-2.141549;1381203152
3G;Claro;-79.871523;-2.140105;1381203152
3G;Claro;-79.864722;-2.149079;1381203152
3G;Claro;-79.864838;-2.148468;1381203152
3G;Claro;-79.864541;-2.148371;1381203152
3G;Claro;-79.865627;-2.150422;1381203152
3G;Claro;-79.862406;-2.149524;1381203152
3G;Claro;-79.855876;-2.162448;1381203152
3G;Claro;-79.87131;-2.144683;1381203152
2G;Claro;-79.87756;-2.165826;1381203152
2G;Claro;-79.877815;-2.146317;1381203153
3G;Claro;-79.896561;-2.172409;1381138855
3G;Claro;-79.885483;-2.170486;1381203153
2G;Claro;-79.886336;-2.167303;1381203153
2G;Claro;-79.894216;-2.17112;1381203153
3G;Claro;-79.898701;-2.171288;1381203153
3G;Claro;-79.898526;-2.172913;1381203153
3G;Claro;-79.899788;-2.170486;1381203153
2G;Claro;-79.898157;-2.172976;1381203153
2G;Claro;-79.900033;-2.17029;1381203159
3G;Claro;-79.902312;-2.167417;1381203159
3G;Claro;-79.901505;-2.165909;1381149124
3G;Claro;-79.891375;-2.159048;1381203159
3G;Claro;-79.903908;-2.160873;1381203159
3G;Claro;-79.903488;-2.159042;1381203159
3G;Claro;-79.902125;-2.155557;1381203159
2G;Claro;-79.901505;-2.15744;1381149278
2G;Claro;-79.903362;-2.149402;1381203159
3G;Claro;-79.823489;-2.112224;1381203159
2G;Claro;-79.900818;-2.149429;1381176550
3G;Claro;-79.899459;-2.147374;1381203159
3G;Claro;-79.897308;-2.145462;1381203159
3G;Claro;-79.906769;-2.124786;1381203159
3G;Claro;-79.902277;-2.143922;1381203159
3G;Claro;-79.897023;-2.134636;1381203159
3G;Claro;-79.893865;-2.125196;1381203159
3G;Claro;-79.893723;-2.136154;1381203159
2G;Claro;-79.893951;-2.137619;1381203159
3G;Claro;-79.894578;-2.130512;1381203159
2G;Claro;-79.875549;-2.147552;1381203159
3G;Claro;-79.855952;-2.162741;1381203159
3G;Claro;-79.854733;-2.15889;1381203160
3G;Claro;-79.867852;-2.142601;1381203160
3G;Claro;-79.864883;-2.146683;1381203160
3G;Claro;-79.863961;-2.141356;1381203160
3G;Claro;-79.862174;-2.148367;1381203160
2G;Claro;-78.99787902832;-1.6761016845703;1381262182
2G;Claro;-79.001998901367;-1.5937042236328;1381321084
2G;Claro;-79.919982;-2.075605;1381417007
3G;Claro;-79.915454;-2.081367;1381417007
3G;Claro;-79.914551;-2.085637;1381417007
3G;Claro;-79.914649;-2.086912;1381417007
3G;Claro;-79.91304;-2.090836;1381417007
3G;Claro;-79.912491;-2.09341;1381417007
3G;Claro;-79.911118;-2.098201;1381417007
3G;Claro;-79.90947;-2.105018;1381417007
2G;Claro;-79.908199;-2.109203;1381417007
3G;Claro;-79.909287;-2.129974;1381417007
3G;Claro;-79.906845;-2.134628;1381417007
3G;Claro;-79.908936;-2.137851;1381417012
3G;Claro;-79.906174;-2.139862;1381417012
3G;Claro;-79.90448;-2.141075;1381417012
3G;Claro;-79.892496;-2.154337;1381417012
2G;Claro;-79.892141;-2.154506;1381417012
3G;Claro;-79.89299;-2.15593;1381417012
2G;Claro;-79.893977;-2.14592;1381417012
2G;Claro;-79.895172;-2.144394;1381417012
2G;Claro;-79.893265;-2.143443;1381417012
2G;Claro;-79.891;-2.140587;1381417012
3G;Claro;-79.880747;-2.146084;1381417023
2G;Claro;-79.873009;-2.15332;1381417023
2G;Claro;-79.868248;-2.154419;1381417023
2G;Claro;-79.863396;-2.14016;1381417023
2G;Claro;-79.864683;-2.107058;1381417023
2G;Claro;-79.863052;-2.132034;1381263790
3G;Claro;-79.863052;-2.126622;1381417023
2G;Claro;-79.920473;-2.072339;1381417066
2G;Claro;-79.920294;-2.083907;1381417072
3G;Claro;-79.912319;-2.094784;1381417072
2G;Claro;-79.908886;-2.103367;1381417072
2G;Claro;-79.900241;-2.150986;1381417082
2G;Claro;-79.898758;-2.147141;1381417082
2G;Claro;-79.89296;-2.143631;1381417088
3G;Claro;-79.887647;-2.05488;1381417094
2G;Claro;-79.934643;-2.068027;1381417099
2G;Claro;-79.912491;-2.068364;1381417099
3G;Claro;-79.891205;-2.108917;1381417099
3G;Claro;-78.144916;0.016356;1381595726
3G;Claro;-78.147252;0.020396;1381595726
3G;Claro;-78.138198852539;0.018539428710938;1381576026
3G;Claro;-79.891819;-2.143527;1381635356
3G;Claro;-79.901333;-2.137527;1381409322
2G;Claro;-79.905167;-2.137756;1381409508
2G;Claro;-79.9021;-2.144257;1381635362
2G;Claro;-79.907913;-2.138443;1381635362
2G;Claro;-79.909286;-2.139816;1381635362
3G;Claro;-79.911804;-2.141533;1381635362
3G;Claro;-79.896011;-2.152634;1381409810
2G;Claro;-79.89503;-2.154203;1381635362
2G;Claro;-79.89285;-2.153511;1381635362
3G;Claro;-79.879132;-2.185723;1381635362
3G;Claro;-79.872665;-2.05513;1381635379
3G;Claro;-79.930344;-2.078476;1381488430
3G;Claro;-79.954452;-2.086105;1381635386
3G;Claro;-79.934463500977;-2.0798492431641;1381488443
3G;Claro;-79.939413;-2.084913;1381635386
3G;Claro;-79.945288;-2.056584;1381488749
3G;Claro;-79.947372;-2.047714;1381488738
3G;Claro;-79.920387;-2.04031;1381635386
3G;Claro;-79.913188;-2.034252;1381635386
2G;Claro;-79.948265;-2.028282;1381635386
2G;Claro;-79.938927;-2.023888;1381635396
3G;Claro;-79.963131;-2.006421;1381635396
3G;Claro;-79.95575;-2.016678;1381488889
3G;Claro;-79.972131;-1.99137;1381489076
3G;Claro;-80.008392;-1.957049;1381635396
2G;Claro;-80.008287;-1.971693;1381635396
2G;Claro;-79.995335;-1.917395;1381635396
2G;Claro;-79.987541;-1.979911;1381635407
3G;Claro;-80.246663;-2.051103;1381635407
3G;Claro;-80.01414;-1.911127;1381635408
3G;Claro;-79.97743;-1.8613;1381635408
3G;Claro;-80.045329;-1.882768;1381635413
3G;Claro;-80.06982;-1.895162;1381635413
3G;Claro;-80.133782;-1.878222;1381635413
2G;Claro;-80.187269;-1.866999;1381635419
3G;Claro;-80.221513;-1.840458;1381635419
3G;Claro;-80.224228;-1.830055;1381635419
3G;Claro;-80.229398;-1.822074;1381635419
3G;Claro;-80.235214;-1.821671;1381635419
3G;Claro;-80.251267;-1.803669;1381635419
2G;Claro;-80.322414;-1.761234;1381635419
2G;Claro;-80.29426574707;-1.7790985107422;1381493355
2G;Claro;-80.303679;-1.7678;1381635425
2G;Claro;-80.276642;-1.797409;1381635425
2G;Claro;-80.396022;-1.716641;1381635425
2G;Claro;-80.458675;-1.660652;1381635436
2G;Claro;-80.458546;-1.664772;1381635436
2G;Claro;-80.479945;-1.622733;1381635436
2G;Claro;-80.493691;-1.592331;1381635441
2G;Claro;-80.519571;-1.56641;1381635441
2G;Claro;-80.530746;-1.532016;1381635442
2G;Claro;-80.540731;-1.502205;1381635447
2G;Claro;-80.585218;-1.422158;1381635447
2G;Claro;-80.576169;-1.392115;1381496561
3G;Claro;-80.587695;-1.361947;1381635452
3G;Claro;-80.591068;-1.358853;1381635452
3G;Claro;-80.587061;-1.350534;1381635452
3G;Claro;-80.607229;-1.364756;1381635452
2G;Claro;-80.65361;-1.348686;1381497262
2G;Claro;-80.718631;-1.35356;1381635458
2G;Claro;-80.753473;-1.412852;1381635464
2G;Claro;-80.711471;-1.379746;1381635464
2G;Claro;-80.779266;-1.477433;1381635464
2G;Claro;-80.826073;-1.556969;1381635464
3G;Claro;-79.88103;-2.1198;1381765966
2G;Claro;-79.882965;-2.12019;1381765966
3G;Claro;-79.89915;-2.162149;1381800366
3G;Claro;-79.898366;-2.162835;1381800366
3G;Claro;-79.89727;-2.16465;1381800366
3G;Claro;-79.896927;-2.164078;1381800366
3G;Claro;-79.896011;-2.165644;1381800366
3G;Claro;-79.896028;-2.16913;1381800366
3G;Claro;-79.899433;-2.160572;1381800366
3G;Claro;-79.899445;-2.174606;1381747628
3G;Claro;-79.899445;-2.173233;1381800366
3G;Claro;-79.942703;-2.11235;1381763170
3G;Claro;-79.95369;-2.110569;1381800366
3G;Claro;-79.9486;-2.103195;1381800366
3G;Claro;-79.951128;-2.10478;1381800366
2G;Claro;-79.947469;-2.101499;1381764653
2G;Claro;-79.946823;-2.10347;1381764596
2G;Claro;-79.94957;-2.103195;1381764534
3G;Claro;-79.94545;-2.087021;1381800366
3G;Claro;-79.939613;-2.085972;1381765797
3G;Claro;-80.683913;-0.968426;1381933413
3G;Claro;-80.684967;-0.966797;1381934909
3G;Claro;-79.256442;-1.630783;1382020013
2G;Claro;-79.896796;-2.082596;1382063616
2G;Claro;-79.895737;-2.088776;1382063623
2G;Claro;-79.886272;-2.148356;1382063623
2G;Claro;-79.897842;-2.161697;1382063623
2G;Claro;-79.895116;-2.167143;1382063623
2G;Claro;-79.896511;-2.16724;1382063623
3G;Claro;-79.900131225586;-2.1704864501953;1381839820
2G;Claro;-79.899216;-2.170486;1382063625
3G;Claro;-79.900475;-2.169113;1382063625
3G;Claro;-79.940545;-2.068372;1382063631
3G;Claro;-79.909573;-2.149887;1382063632
3G;Claro;-79.892578;-2.095642;1382063638
3G;Claro;-79.902877807617;-2.1512603759766;1382040624
2G;Claro;-79.902878;-2.150083;1382041163
2G;Claro;-79.864691;-2.153887;1382063644
2G;Claro;-79.914963;-2.09166;1382397331
3G;Claro;-79.897411;-2.162117;1382397331
